"","file_type","stain_type","donor","region","s3_uri","annotation_name"
"87","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA1-R_analysis.annotations","CA1-R"
"88","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA2-L_analysis.annotations","CA2-L"
"89","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA2-R_analysis.annotations","CA2-R"
"90","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA3-L_analysis.annotations","CA3-L"
"91","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA3-R_analysis.annotations","CA3-R"
"92","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA4-L_analysis.annotations","CA4-L"
"93","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_CA4-R_analysis.annotations","CA4-R"
"94","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_DG-L_analysis.annotations","DG-L"
"95","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_DG-R_analysis.annotations","DG-R"
"96","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_EC-L_analysis.annotations","EC-L"
"97","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_EC-R_analysis.annotations","EC-R"
"98","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_SB-L_analysis.annotations","SB-L"
"99","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_SB-R_analysis.annotations","SB-R"
"100","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_TEC-L_analysis.annotations","TEC-L"
"101","SUBREGION_ANNOTATIONS_XML","GFAP","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-GFAP/analysis_masks/H19.33.004-A12-GFAP_TEC-R_analysis.annotations","TEC-R"
"102","RAW_IMAGE_DEEPZOOM","H&E-LFB","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-LFB/downsampled/H19.33.004-A12-LFB-primary/H19.33.004-A12-LFB-primary.dzi",NA
"103","RAW_IMAGE","H&E-LFB","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-LFB/H19.33.004-A12-LFB.svs",NA
"104","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","",NA
"105","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","",NA
"106","RAW_IMAGE_DEEPZOOM","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/downsampled/H19.33.004-A12-NEUN-primary/H19.33.004-A12-NEUN-primary.dzi",NA
"107","RAW_IMAGE","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/H19.33.004-A12-NEUN.svs",NA
"108","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/downsampled/H19.33.004-A12-NEUN-analysis/H19.33.004-A12-NEUN-analysis.dzi",NA
"109","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA1-L_analysis.annotations","CA1-L"
"110","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA1-R_analysis.annotations","CA1-R"
"111","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA2-L_analysis.annotations","CA2-L"
"112","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA2-R_analysis.annotations","CA2-R"
"113","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA3-L_analysis.annotations","CA3-L"
"114","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA3-R_analysis.annotations","CA3-R"
"115","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA4-L_analysis.annotations","CA4-L"
"116","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_CA4-R_analysis.annotations","CA4-R"
"117","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_DG-L_analysis.annotations","DG-L"
"118","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_DG-R_analysis.annotations","DG-R"
"119","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_EC-L_analysis.annotations","EC-L"
"120","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_EC-R_analysis.annotations","EC-R"
"121","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_SB-L_analysis.annotations","SB-L"
"122","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_SB-R_analysis.annotations","SB-R"
"123","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_TEC-L_analysis.annotations","TEC-L"
"124","SUBREGION_ANNOTATIONS_XML","NeuN","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-NEUN/analysis_masks/H19.33.004-A12-NEUN_TEC-R_analysis.annotations","TEC-R"
"125","RAW_IMAGE_DEEPZOOM","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/downsampled/H19.33.004-A12-ASYN-primary/H19.33.004-A12-ASYN-primary.dzi",NA
"126","RAW_IMAGE","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/H19.33.004-A12-ASYN.svs",NA
"127","HALO_ANALYSIS_IMAGE_DEEPZOOM","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/downsampled/H19.33.004-A12-ASYN-analysis/H19.33.004-A12-ASYN-analysis.dzi",NA
"128","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA1-L_analysis.annotations","CA1-L"
"129","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA1-R_analysis.annotations","CA1-R"
"130","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA2-L_analysis.annotations","CA2-L"
"131","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA2-R_analysis.annotations","CA2-R"
"132","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA3-L_analysis.annotations","CA3-L"
"133","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA3-R_analysis.annotations","CA3-R"
"134","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA4-L_analysis.annotations","CA4-L"
"135","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_CA4-R_analysis.annotations","CA4-R"
"136","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_DG-L_analysis.annotations","DG-L"
"137","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_DG-R_analysis.annotations","DG-R"
"138","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_EC-L_analysis.annotations","EC-L"
"139","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_EC-R_analysis.annotations","EC-R"
"140","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_SB-L_analysis.annotations","SB-L"
"141","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_SB-R_analysis.annotations","SB-R"
"142","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_TEC-L_analysis.annotations","TEC-L"
"143","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H19.33.004","Medial Entorhinal Cortex and Hippocampus (MEC-HIP)","s3://sea-ad-quantitative-neuropathology/hippocampus-medial-entorhinal-cortex/H19.33.004/H19.33.004-A12-ASYN/analysis_masks/H19.33.004-A12-ASYN_TEC-R_analysis.annotations","TEC-R"
"144","RAW_IMAGE_DEEPZOOM","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-primary/H19.33.004-A6-AT-primary.dzi",NA
"145","RAW_IMAGE","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-primary/H19.33.004-A6-AT.svs",NA
"146","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/H19.33.004-A6-AT_analysis.dzi",NA
"147","SUBREGION_ANNOTATIONS_XML","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/subregion_annotations/H19.33.004-A6-AT_Layer1_analysis.annotations","Layer1"
"148","SUBREGION_ANNOTATIONS_XML","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/subregion_annotations/H19.33.004-A6-AT_Layer2_analysis.annotations","Layer2"
"149","SUBREGION_ANNOTATIONS_XML","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/subregion_annotations/H19.33.004-A6-AT_Layer3_analysis.annotations","Layer3"
"150","SUBREGION_ANNOTATIONS_XML","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/subregion_annotations/H19.33.004-A6-AT_Layer4_analysis.annotations","Layer4"
"151","SUBREGION_ANNOTATIONS_XML","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/subregion_annotations/H19.33.004-A6-AT_Layer5-6_analysis.annotations","Layer5-6"
"152","SUBREGION_ANNOTATIONS_XML","AT8","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-AT-analysis/subregion_annotations/H19.33.004-A6-AT_STG_analysis.annotations","STG"
"153","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-primary/H19.33.004-A6-I6-primary.dzi",NA
"154","RAW_IMAGE","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-primary/H19.33.004-A6-I6.svs",NA
"155","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/H19.33.004-A6-I6_analysis.dzi",NA
"156","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/subregion_annotations/H19.33.004-A6-I6_Layer1_analysis.annotations","Layer1"
"157","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/subregion_annotations/H19.33.004-A6-I6_Layer2_analysis.annotations","Layer2"
"158","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/subregion_annotations/H19.33.004-A6-I6_Layer3_analysis.annotations","Layer3"
"159","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/subregion_annotations/H19.33.004-A6-I6_Layer4_analysis.annotations","Layer4"
"160","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/subregion_annotations/H19.33.004-A6-I6_Layer5-6_analysis.annotations","Layer5-6"
"161","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-I6-analysis/subregion_annotations/H19.33.004-A6-I6_STG_analysis.annotations","STG"
"162","RAW_IMAGE_DEEPZOOM","GFAP","H19.33.004","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H19.33.004/H19.33.004-A6-GFAP-primary/H19.33.004-A6-GFAP-primary.dzi",NA
